generated_image_id,original_image_id,fold,final_label,source_dataset,source_group,source_relative_path,prepared_relative_path,clean_relative_path,perturbed_relative_path,attack_family,attack_name,attack_parameters,target_model,model_dependency,attack_success,original_prediction,adversarial_prediction,original_confidence,adversarial_confidence,original_correct,adversarial_correct,sha256_original,md5_original,sha256_perturbed,md5_perturbed,perturbation_norm_l0,perturbation_norm_l2,perturbation_norm_linf,perturbation_mean_abs,size_bytes,extension,created_at
img_00014859__color_shift__model_agnostic,img_00014859,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014859.png,datasets/splits/clean/fold_5/non_weapon/img_00014859.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014859__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.686862945556641, ""perturbation_norm_l0"": 762711, ""perturbation_norm_l2"": 9986.208984375, ""perturbation_norm_linf"": 31.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,efe211c9f0c6b0b2f9101b5ee583cd84ec8217d1d952f9ede79f6b32e2f33904,d44cb4b54f6d5493dd61369a21aa13ee,1b4d607582380007e4521286d1a5dd07e9e6a63f6cbaf90cd8b84193ad2be795,05a9ebf240dfa8f715c652b8fbee0bac,762711,9986.208984375,31.0,5.686862945556641,84445,.jpg,2026-05-04T22:53:16+00:00
img_00014871__color_shift__model_agnostic,img_00014871,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014871.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014871.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014871__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.439477920532227, ""perturbation_norm_l0"": 231818, ""perturbation_norm_l2"": 4320.236328125, ""perturbation_norm_linf"": 31.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,b1cc224fe0f3c6333c87ea72fecbdbce5cf426b5502a64e25af2b98bc7776936,de185538d9e25c6ee7dc1298f75d4188,c400c3a867ba12c1c92987f471e6a26d4bee452921fdd394ad5d340cd1804a7e,e01722ed001e9442af83898a90862cd5,231818,4320.236328125,31.0,5.439477920532227,23812,.jpg,2026-05-04T22:53:16+00:00
img_00014890__color_shift__model_agnostic,img_00014890,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014890.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014890.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014890__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.73955249786377, ""perturbation_norm_l0"": 503753, ""perturbation_norm_l2"": 8897.267578125, ""perturbation_norm_linf"": 28.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,98f3bc7887f2ecb0275a3caf4a700ec3a69a1a2b29ec534f3e9f8fab90e63014,e553ab11038a8f65b11abfba794d13c3,72cf6d3b6fb67dc95718fc70dcc1ca593d4648be944746ad01d356f2cd7118f9,9b9fc60c03cfaf43d483e57175a7003c,503753,8897.267578125,28.0,8.73955249786377,82574,.jpg,2026-05-04T22:53:16+00:00
img_00014894__color_shift__model_agnostic,img_00014894,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014894.png,datasets/splits/clean/fold_5/non_weapon/img_00014894.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014894__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 7.822285175323486, ""perturbation_norm_l0"": 189271, ""perturbation_norm_l2"": 6335.59912109375, ""perturbation_norm_linf"": 26.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,4d5fbd984395e04fc9ac441bf8c19525c8e8e0243e5d8d3eb9b75151cd1628db,e7a3cf5aa165b1ca49d33b34b75fa369,115f1c1780a37ef300bd89a864a0cbe0104640ce7dc7b81c6dcb02e2efb7b38d,884004dbe915bf05b57cf3dd4ebca871,189271,6335.59912109375,26.0,7.822285175323486,14829,.jpg,2026-05-04T22:53:16+00:00
img_00014895__color_shift__model_agnostic,img_00014895,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014895.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014895.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014895__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.125555992126465, ""perturbation_norm_l0"": 238744, ""perturbation_norm_l2"": 5050.67919921875, ""perturbation_norm_linf"": 19.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,6537682d843147c4c0444f442448ab82dabc0f5361772be97ffcc6c2950eaff9,e7e7c97766ec05263a4003684ccd6ace,7d609237793613785547f034c4baa414df8fb3ea0b3d5329094331b87616f2f9,43d6573d2ac2ce737e1be3cfdfaedd2b,238744,5050.67919921875,19.0,8.125555992126465,24041,.jpg,2026-05-04T22:53:16+00:00
img_00014896__color_shift__model_agnostic,img_00014896,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014896.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014896.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014896__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.233841896057129, ""perturbation_norm_l0"": 209676, ""perturbation_norm_l2"": 5351.61279296875, ""perturbation_norm_linf"": 16.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,2e86eb22324bc510d1a2809ae30ea34fd65cfa14b495fbadc366eb0dfcfaeac1,e81691401ee520bd337d6f787b20ec22,dcf8b352cbab014d5a7310bbc33ff4a3c7e3179309680c3c2e712bc2453c6bb1,aa8b0cffa48d1ed66fa9a326d3912c1d,209676,5351.61279296875,16.0,5.233841896057129,23872,.jpg,2026-05-04T22:53:16+00:00
img_00014903__color_shift__model_agnostic,img_00014903,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014903.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014903.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014903__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.021955490112305, ""perturbation_norm_l0"": 262759, ""perturbation_norm_l2"": 5605.8671875, ""perturbation_norm_linf"": 26.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,e865bc19892397455c0a5a8814b81c50463fddfd972242cdea68865430202920,ee20edc87e599fc19f4bb516066003da,e275d1fb16f3aac87a4f1c237299431e878b91aa85f6b5e26039ba50847ede1b,6516e0dbb5fd55b9fec878821aa95a63,262759,5605.8671875,26.0,9.021955490112305,23243,.jpg,2026-05-04T22:53:16+00:00
img_00014917__color_shift__model_agnostic,img_00014917,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014917.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014917.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014917__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 4.321807384490967, ""perturbation_norm_l0"": 235361, ""perturbation_norm_l2"": 2953.647216796875, ""perturbation_norm_linf"": 29.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,00c4f0f970ee177971ec2d10708e8e1f7be3904cea22f9e85d17751627a24b1f,f6a362a476267762b2e2a3d21b3db3b2,77c0435a032e01b75d3328ea1b13243b0d0573a4133f3128cd44bf36ff53940b,13531b5d919aacd3fbf7e18a8bf7ee11,235361,2953.647216796875,29.0,4.321807384490967,27603,.jpg,2026-05-04T22:53:16+00:00
img_00014919__color_shift__model_agnostic,img_00014919,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014919.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014919.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014919__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.224059104919434, ""perturbation_norm_l0"": 811347, ""perturbation_norm_l2"": 9914.1640625, ""perturbation_norm_linf"": 15.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,c797a1d86844e38d781aa1afc1d9097a82960049d31ec2d4d821ee451e994905,f7ce7db764cb84ece39e6a62ec3a2229,c6969bd811581b67bc918f8423a270d3c400284eac414125bd0f639f441e33e1,4eb1ec2ccd452772921816a7b52499ed,811347,9914.1640625,15.0,9.224059104919434,13355,.jpg,2026-05-04T22:53:16+00:00
img_00014926__color_shift__model_agnostic,img_00014926,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014926.png,datasets/splits/clean/fold_5/non_weapon/img_00014926.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014926__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.228634357452393, ""perturbation_norm_l0"": 251747, ""perturbation_norm_l2"": 6489.26318359375, ""perturbation_norm_linf"": 25.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,99b6ef4d999c6825d644a66ecadcaa7ff60b1572ea93e870151392e615777675,fa5596266b193f382b041d37ffe53166,b9d3e2e6b81e6c09f0181b0713544609e641feaaa29ad98ca7f4f49b3bb907da,b9097e683932d53bcc46682bdaa618e4,251747,6489.26318359375,25.0,5.228634357452393,20040,.jpg,2026-05-04T22:53:16+00:00
img_00014933__color_shift__model_agnostic,img_00014933,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014933.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014933.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014933__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.237310886383057, ""perturbation_norm_l0"": 210020, ""perturbation_norm_l2"": 5352.482421875, ""perturbation_norm_linf"": 16.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,07de4dd21a1894c93c9f3c1bc59110c011b07de6e04785bc510d5098acfcc17a,ffe957f85af5637290188de5349a7886,f78d62ccdd310f15001d91bf19f6cff8a490e68c2f70ac4c8246c142d624b3c0,74b704b8ea4c9e7c3a786b34bd690827,210020,5352.482421875,16.0,5.237310886383057,24123,.jpg,2026-05-04T22:53:16+00:00
img_00014940__color_shift__model_agnostic,img_00014940,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014940.webp,datasets/splits/clean/fold_5/non_weapon/img_00014940.webp,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014940__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.657093048095703, ""perturbation_norm_l0"": 237510, ""perturbation_norm_l2"": 5435.90576171875, ""perturbation_norm_linf"": 17.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,75e94c63d5940f52cc2673b137dfb4ad97fe79d95731c5ec8b85b011b91b1a1f,0431cf8b3779c2fca622161686c04c60,4dca5694e318fe3ded0c18a54b356c6c06701a4626ec0886a63dd3aeaa1e0221,032893c8d19bbda38b7bae89c4a873c3,237510,5435.90576171875,17.0,8.657093048095703,25835,.jpg,2026-05-04T22:53:16+00:00
img_00014941__color_shift__model_agnostic,img_00014941,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014941.png,datasets/splits/clean/fold_5/non_weapon/img_00014941.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014941__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 7.52888822555542, ""perturbation_norm_l0"": 5818440, ""perturbation_norm_l2"": 26197.396484375, ""perturbation_norm_linf"": 22.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,43616e97c0694887fe638b90d30e4bad77d8868b30c6e62dc3d6d38bbd661c6e,06027b51d60f7b7775c34be0840bca0a,12a40a39adcaafe9567b8416a4d8937304814230db3660cbd7d1f9a1cc9eceb4,2a58703bd339c4a0d84ee6b86c20e835,5818440,26197.396484375,22.0,7.52888822555542,282639,.jpg,2026-05-04T22:53:16+00:00
img_00015011__color_shift__model_agnostic,img_00015011,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015011.png,datasets/splits/clean/fold_5/non_weapon/img_00015011.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00015011__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 7.450145721435547, ""perturbation_norm_l0"": 2403754, ""perturbation_norm_l2"": 17029.76171875, ""perturbation_norm_linf"": 20.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,9f30e257f067c481fdd3be78c3cd87c1e112ecdc9cd31bf06dc55615f9ba6df6,377b7b89b3822ca408be9a15d31b9c0f,7371255efdfc008a3400c0c5906383cc67e46c0b88aeca8689f8185620d3db34,3ef56b324e225d02663f375b48ef21d6,2403754,17029.76171875,20.0,7.450145721435547,51005,.jpg,2026-05-04T22:53:16+00:00
img_00015012__color_shift__model_agnostic,img_00015012,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015012.png,datasets/splits/clean/fold_5/non_weapon/img_00015012.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00015012__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.790785789489746, ""perturbation_norm_l0"": 738917, ""perturbation_norm_l2"": 9018.4443359375, ""perturbation_norm_linf"": 15.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,2938801da29037394513b75f4e43ea443d490dd7a74b42e11ed6e0f7f3d1383f,37df2d680df30fedada9d5f33947fa6f,ad9d8506afc9cbf517f054e17b164fd8e6fc108f0f8ae07cc491ed29694b3a0a,b8e127cfdaa58977487d9222795ab0f0,738917,9018.4443359375,15.0,8.790785789489746,48973,.jpg,2026-05-04T22:53:16+00:00
img_00015022__color_shift__model_agnostic,img_00015022,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015022.png,datasets/splits/clean/fold_5/non_weapon/img_00015022.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00015022__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.084115028381348, ""perturbation_norm_l0"": 268692, ""perturbation_norm_l2"": 5597.4912109375, ""perturbation_norm_linf"": 15.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,dfb64b1c9a40329eaf9198f0ce1e3c7a73b11cb8ead688101928799c011a00b9,3d51844e8a7d11e9c894fad931d8dd5e,580f7b1f23a10b910c86969cc5bfa07f5922c21eecbcc3e1010605d0ae8fee7f,789fcf0affc003015696016a54b8d3e7,268692,5597.4912109375,15.0,9.084115028381348,26454,.jpg,2026-05-04T22:53:16+00:00
img_00015023__color_shift__model_agnostic,img_00015023,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015023.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015023.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00015023__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.897562980651855, ""perturbation_norm_l0"": 265092, ""perturbation_norm_l2"": 6145.86279296875, ""perturbation_norm_linf"": 23.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,3f1c7d22e6101e0a7ab5cf70e7d89dec064311804d36deca6fb740e6b3d3cd92,3de4317d4bd05aaca21ad4311642ea92,d65fde58cd3a055d04179e24066566d0074f66a793d69733ddda17ef1987ae3f,a990c8cba2b25052574ed689824f6172,265092,6145.86279296875,23.0,9.897562980651855,19432,.jpg,2026-05-04T22:53:16+00:00
img_00015040__color_shift__model_agnostic,img_00015040,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015040.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015040.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00015040__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.703624725341797, ""perturbation_norm_l0"": 290452, ""perturbation_norm_l2"": 6539.099609375, ""perturbation_norm_linf"": 23.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,3d9fea8f96c296438ee73ab4b29161cd30697fdfc4a6f8ff68331b5de2292fdb,4899c76f5c6fbf5bad19b143b3b25e90,d83fcff7ac50458650dcb24d3db74ffa700279eaffb031645098996035e086ce,6e05e8e69832894e3e22173a9db793eb,290452,6539.099609375,23.0,9.703624725341797,24830,.jpg,2026-05-04T22:53:16+00:00
img_00015051__color_shift__model_agnostic,img_00015051,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015051.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015051.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00015051__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 6.456777572631836, ""perturbation_norm_l0"": 160364, ""perturbation_norm_l2"": 5175.326171875, ""perturbation_norm_linf"": 32.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,7e66cb3a9ad9afc1ab59699e34b6c3eefcbded83d4fccc155d1e44af8b847c7d,4f7788b77fb1d4e80ab66d01bf372248,6c3d704ffc926bd4d3e2aeb3f20497cc261ee418393b59203f35803cc5e9a2dd,4b7e3dfbb5fcfd847e88188a0acb3e48,160364,5175.326171875,32.0,6.456777572631836,20594,.jpg,2026-05-04T22:53:16+00:00
img_00015059__color_shift__model_agnostic,img_00015059,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015059.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015059.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00015059__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.159062385559082, ""perturbation_norm_l0"": 1858336, ""perturbation_norm_l2"": 15513.673828125, ""perturbation_norm_linf"": 21.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,6f629694e70dde6a3055bf001acf4d0c32a4e01684815f7a7e6b1ef82a86750f,54fd81bd948d181434a22babcac50900,68d920e8a1d41dee19c773d28fe4a9120a5d1625994e7876bcfbf02b92be20a2,eab02c560f4ab31fa036f4e3b922f733,1858336,15513.673828125,21.0,9.159062385559082,80482,.jpg,2026-05-04T22:53:16+00:00
